,time,x0,x0 err,y0,y0 err,r,r err
58,389.5,0.028096999740185424,0.01399866130507201,0.027210017341192914,0.02698165951053152,0.2577199253850367,0.01199444917055427
59,390.0,0.045828740628412024,0.010167179894779823,0.010681725727277002,0.02119549257730523,0.26762768473168846,0.00911920897259894
60,390.5,0.006964597373236625,0.018120652490443933,0.049583551401415266,0.020696819416529295,0.2656137744430187,0.015963313098773215
61,391.0,0.02662615088138176,0.013790445079707203,0.010881793980044288,0.023415133885290654,0.246172178942806,0.011658992968768845
62,391.5,0.039155128862538136,0.017105352573903974,0.016267828965201334,0.026987458318224668,0.25905337153986563,0.011669169042662781
63,392.0,0.020008860254402294,0.014255677860872208,0.023350534667471837,0.032759327841438486,0.2505266452684013,0.015435060782360241
64,392.5,0.021631760149916968,0.016167646609360452,-0.0053171712318458774,0.04709746454281382,0.24176256055717024,0.016528311251882255
65,393.0,0.019788316676962903,0.015597754771063288,-0.00282256182598987,0.01729555822447128,0.2607792800212964,0.012977004319459667
66,393.5,0.01956697269145624,0.014080096894608703,-0.004622317304212259,0.01979543479760468,0.25505996882797916,0.011960643020809854
67,394.0,0.02156154528128451,0.019101340428795723,0.013928452894565818,0.024740850242145906,0.2617489034154685,0.01790947745478711
68,394.5,0.04768134175699146,0.031293087211621766,1.5474647241921837e-05,0.03313949950926114,0.2567781563005686,0.023860333012197126
69,395.0,0.04181987269566312,0.019267307346819872,-0.01881626339536307,0.03399102569546898,0.24620125236730794,0.014988282581264896
70,395.5,0.03477192658998718,0.015215957034428811,0.016922736439918932,0.026770319287083805,0.25682577274455926,0.017132288639865694
71,396.0,0.026447310936848267,0.027377923147894737,0.02425793984253072,0.049309969434192774,0.25424393762809616,0.022996117642288257
72,396.5,0.013255252433162945,0.013782023624868495,-0.007156748207399934,0.03215433104402674,0.2797544451616611,0.013893038129983638
73,397.0,0.016379357359524227,0.013441068084155095,-0.00951163931479887,0.045687772055581576,0.23864929174353802,0.012183065288484049
74,397.5,0.029952841192705693,0.01211574177980296,-0.001436907822523438,0.017609489432672983,0.26745052537867914,0.010367001565523844
75,398.0,0.03623934634438497,0.018613145865655975,0.015160512347458487,0.030854578948085784,0.25590345601717773,0.01616791838974566
76,398.5,0.04458613699239744,0.017339821618647677,0.029084280095160793,0.027535617961759157,0.27188435548536916,0.01145667418954591
77,399.0,0.010233784744055563,0.018140497617117904,0.054116629391006386,0.025857609479307608,0.25888930953258626,0.015129065699579792
78,399.5,0.03162894715652809,0.013699097433217249,0.001808946056683893,0.024633054732940737,0.25931013579722095,0.012061491252147451
79,400.0,0.047100334690064694,0.014658114175551096,0.02246989648532438,0.034834998920052145,0.269322131176881,0.019241246530757577
80,400.5,0.01523840939741905,0.010857275242905182,0.039256416703157035,0.02058973167941351,0.25402769165535083,0.009295531141940658
81,401.0,0.03351011660530545,0.02217349748765202,0.0007899116479664072,0.050436253375063266,0.24541540684168456,0.020604400834333552
82,401.5,0.03005293548698429,0.015138516039286336,0.001458038462967038,0.02859738822576142,0.25005658794907754,0.01390234883268399
83,402.0,0.021912534062843658,0.01482524407718211,0.03704083037455843,0.023385380530509245,0.2581603556800841,0.01051587901498285
84,402.5,0.036401223556300155,0.011509156669146377,0.009241810241719805,0.022520019488134833,0.2765830679324164,0.010105808317236216
85,403.0,0.05025488240621312,0.015733473007141393,0.010866651167634066,0.03979183875261583,0.26944778400185865,0.017379409653583325
86,403.5,0.00020827083145202874,0.010754429468294425,0.04987112602671541,0.023556341557053113,0.2741252336836317,0.01064745002923109
87,404.0,0.0457965672584123,0.013483380260110821,0.025536163988363926,0.023456140639736684,0.2704830355018914,0.009902281603269994
88,404.5,0.04249946456686804,0.009567791672985899,0.001665052845617251,0.016469712967035876,0.26212957436016926,0.008582925421964503
89,405.0,0.01092902271083629,0.018201429668099633,-0.014958886102596037,0.029680783683369967,0.2734999831373843,0.016974179653381515
90,405.5,0.0341672187720069,0.013025302218856262,0.01356774830929945,0.029926332688371134,0.2531356488375428,0.009559423391957743
91,406.0,0.007075820572734148,0.012268643694540116,0.0390520695169116,0.016423828963688214,0.2689910713605848,0.010971676632232261
92,406.5,0.004768570092157254,0.021142699517357158,0.02270887703689408,0.033361694117797366,0.27731221403616524,0.01792712905989059
93,407.0,0.039989835929969075,0.025486484578681662,0.028508290527647473,0.042908608874075,0.2715768980871987,0.024380728309367293
94,407.5,0.03736735672501679,0.010311863974267138,0.02109232267814973,0.024044546342419124,0.2762738378992092,0.009573440050062594
95,408.0,0.03645921679694808,0.012771782147185511,0.04734148223114512,0.024981973492040652,0.27961776885465295,0.01132052952966123
96,408.5,0.04346655424284851,0.018918666908253386,0.015870077039069796,0.025985138180474293,0.2623977467967663,0.02124201597523476
97,409.0,0.04459667098774578,0.008293445118134388,0.03347518297772177,0.015423426290170933,0.2720207653447158,0.007348809208174822
98,409.5,0.0535221850338784,0.017060587713142925,0.0070568203525101245,0.03803095693473684,0.2655780824720342,0.015783267010432856
99,410.0,0.010342525944538328,0.024867794081816573,0.08918099078752917,0.03697524640370653,0.2832707907056734,0.0207185743841616
100,410.5,0.04584359394964932,0.01834893019159853,0.027952017388851308,0.0464437140428831,0.2694379268513114,0.015343671764814885
101,411.0,0.04825849006046046,0.013868946660530582,0.005608517703822272,0.029175623653904147,0.26355154914591633,0.012431633186488175
102,411.5,0.0408287030548955,0.02066827901401767,0.015975674098952317,0.028201334729059044,0.2603240111180125,0.014295220323997314
103,412.0,0.04547760495139197,0.017885196872744768,-0.010531984878109336,0.04025532319411426,0.26554462166691756,0.017255088135082974
104,412.5,0.04851853386199534,0.017678918446932573,0.04073386140511655,0.040832509859541316,0.27945211341494086,0.02061126076146579
105,413.0,0.0458032091499605,0.011975767103440465,0.01759456674814462,0.01940422703444213,0.2650472031181657,0.011246392153070375
106,413.5,0.02822498645703264,0.021878048077362017,0.020065541545871434,0.050059899181992586,0.29586545987910545,0.01982953539994936
107,414.0,0.04109554436287388,0.05647250507439159,0.024993781434671167,0.05335614673369967,0.2738414958421908,0.05347336513007824
108,414.5,0.03442573985994368,0.026893211637564324,0.019354790772879552,0.03619179832600193,0.2547750383086142,0.024450941131544213
109,415.0,0.039514256637511846,0.01695691117264073,0.017483953602251488,0.025108698959693344,0.2596035268072485,0.017258363408431458
110,415.5,0.04453875275352048,0.013503069336439218,-0.011771964658494977,0.02659172133957803,0.2745045354193179,0.012178707229733963
111,416.0,0.038483311403148424,0.01329538611711309,0.025050051567264094,0.026169096144923333,0.28521309914123677,0.011725279312176847
112,416.5,0.007498004180834128,0.020633838938381794,0.08056780085518475,0.03211204453785489,0.29544694329822896,0.01663252388043535
113,417.0,0.03952012220062484,0.016361523028812476,0.03637434481677585,0.02584761184305005,0.2819200150438625,0.015547534533878532
114,417.5,0.033442341850188906,0.026097716172032534,0.009063735437391553,0.04400810714819753,0.25033662415027846,0.024439215413095426
115,418.0,-0.023319396717649488,0.02293637808614008,0.03301268723569529,0.03014817353614836,0.2952916092170232,0.018612157313861413
116,418.5,0.026492964201609737,0.03930969611331213,0.007718665382855382,0.06417400944738043,0.24524291281726537,0.036614432999367015
117,419.0,0.046194699066992695,0.014960283711183136,-0.0009294924069583379,0.0331222842456186,0.27649351981292214,0.012659166053777184
118,419.5,0.011814803697245413,0.03854755021437177,-0.013696365070169433,0.05529513274756451,0.23953812626880966,0.029071147308673582
119,420.0,0.046170016395843616,0.018756465761594187,-0.010632558970265958,0.028306912194738902,0.2763645491431317,0.01574841335040409
120,420.5,0.05486185038007996,0.020111937731928445,0.010707236376587735,0.04273110959729729,0.2683910498560196,0.017654991318494268
121,421.0,0.05110864147192018,0.029790968568485683,-0.008624007268439308,0.0761601904738224,0.25774750088028303,0.04377206725470624
122,421.5,0.04312382338263665,0.009478973172090639,-0.005906648452636109,0.029371657441576684,0.2787288443208492,0.009313795017611414
123,422.0,0.014535454520861801,0.02234156597248197,0.04995794969145043,0.05388942226439293,0.2813660607038643,0.02717846791918608
124,422.5,0.0609975774396434,0.029768011237554664,-0.03553257807354946,0.07631123025816682,0.2519452962415881,0.02872328378866597
125,423.0,0.0270305249815046,0.015726452717473048,0.044403279446366704,0.027541101319144015,0.28730196207668524,0.014484547792134221
126,423.5,0.042950362931580055,0.017399080808715623,-0.019428592990079388,0.038078703790430386,0.2797864684658121,0.017028980174722638
127,424.0,0.03713804440174029,0.013531646670913904,-0.0032852711793531666,0.02659403443568839,0.28593073859124557,0.011442041133718321
128,424.5,0.03490410680431344,0.019970083705875764,0.02499218807250104,0.029921231203670583,0.26090241307051154,0.01463620502077427
129,425.0,0.03907896851087467,0.00891818745797238,0.021776516858953866,0.01800640246521104,0.28344991517604634,0.008414792247555557
130,425.5,0.03614980828580128,0.019127854418769175,0.03346061881514182,0.027275375024293988,0.28411066327791923,0.016249100174997096
131,426.0,0.019098408159438196,0.010732476976235309,0.05694867609549617,0.021498127138706066,0.29368348704142644,0.0084265030989505
132,426.5,0.03498058769917789,0.012415843507183357,0.012758033786865654,0.02655006953700575,0.2896619481986439,0.01180272805815961
133,427.0,0.0380313520151041,0.010716979312178186,0.04205757589872725,0.02090431801222817,0.27627688906434733,0.00927613266038351
134,427.5,0.04907156174465466,0.012811918473663189,0.011993142071095338,0.02863234846923134,0.2732375931503629,0.009843063550530076
135,428.0,0.0024514732993746735,0.01504761539463843,0.04853997421247901,0.0261602356213503,0.27963591951749744,0.011448901101919607
136,428.5,0.018104237673636225,0.01266427949297181,0.01850772281526105,0.0154174251537404,0.27299936704126543,0.010169189648682686
137,429.0,0.04194432988753105,0.010349225908361234,0.010907939458831511,0.0368913120389258,0.278232641617281,0.008898104810663332
138,429.5,0.009936092853769063,0.014431100111323748,0.014763608587729023,0.023008706583956172,0.2650838624448276,0.011277158180292977
139,430.0,0.027288393942248246,0.021498628524492677,0.01993005949340205,0.04648308101302823,0.24796214602759295,0.020917214648879478
140,430.5,0.02685556955673729,0.026862476594293118,0.009068658984806669,0.043839677705754955,0.24508251158310848,0.017985753324848905
141,431.0,0.02653380523999771,0.02851097830671493,0.01713363451330585,0.032913603767223944,0.2517407539940308,0.023233141944913115
142,431.5,0.0432529716116401,0.027213093507043904,-0.017748158945110868,0.07993070046582984,0.2710758325734814,0.024939907636782093
143,432.0,0.033500101489886136,0.03760270617516842,-0.00952359455198408,0.0458908676022495,0.241110942069591,0.02403387370140467
144,432.5,0.06487645131579023,0.01734453103308898,0.008282138933282321,0.03386841727192706,0.2832451257447864,0.015748080658489663
145,433.0,0.048021107558792187,0.015881522282731386,0.0056455373588547,0.025190018013963873,0.2779224188564634,0.0151328928319391
146,433.5,-0.020986302969085657,0.11061597839579686,0.005619592961454739,0.32048722724124906,0.19762247114885298,0.0837002089159459
147,434.0,0.03465845812641022,0.14372910026278676,0.009116747496073356,0.6668238221542342,0.2513429691708449,0.4051316311508648
148,434.5,0.03559581196644923,0.019583796459381363,-0.0037627898481577046,0.030883825260877535,0.2540867494318507,0.017584984908670397
149,435.0,0.03639720285282877,0.01570036826077662,-0.019545919905714,0.03523645133631071,0.25575278904138704,0.01445984153116592
150,435.5,0.030267707737019922,0.016322136862028137,-0.007259133193850479,0.04256909823053962,0.2488417074254207,0.01655903937289095
151,436.0,0.060375073395456,0.023222240074273256,-0.002711117177106833,0.054684759752427384,0.2799518746824529,0.021955186482341054
152,436.5,0.032430320207571306,0.01708138394870644,-0.0054560885715562195,0.048701113199091664,0.25208423022495263,0.01904880825575418
153,437.0,0.018265036795125922,0.015257103110955678,0.022972848990177357,0.04776326607216979,0.23779368649601762,0.015199165170295226
154,437.5,0.018558749153294807,0.028074511505737615,0.05625041894225575,0.08596423434127085,0.24264589627484845,0.026748217974446275
155,438.0,0.02050071828900335,0.015311674377343825,0.02945641963381646,0.024515149244488884,0.2525366047105217,0.012108738846296218
156,438.5,0.026508516286017803,0.031856060693995596,-0.0947308640633687,0.04098128485916599,0.2711929534294557,0.022617624140025005
157,439.0,0.09961039052087506,7.048651656072006,0.03827126025677388,3.548736127673036,0.3224383700416377,7.867867913104061
158,439.5,0.04881420711063644,0.029327707378225626,0.013761729174610044,0.07198746799920427,0.2657009613826444,0.01694079643641211
159,440.0,0.013565378835971309,0.01670921859475047,0.04139195039481609,0.04734307126036362,0.24846225420520784,0.019111234100536844
160,440.5,0.031180888115335148,0.024917143328510912,0.025281903937999815,0.054955722657744184,0.25009887562448574,0.02369046294358746
161,441.0,0.057624480581593085,0.05574576509855859,0.010867621230169362,0.09570034730328358,0.27285924592028743,0.027396981198033424
162,441.5,0.03791446895611317,0.0976438332405749,0.006966935007659382,0.1571179120486029,0.2528867417546406,0.03468702079749225
163,442.0,0.05680762256303573,0.015137331858750153,0.019246399654230667,0.023401814303636408,0.2759489039351373,0.014519665112823724
164,442.5,0.054416150442423206,0.02405927826067914,0.019982451995400528,0.02886702028789257,0.2737049162817978,0.01921783282307924
165,443.0,0.01634553096951441,0.015172325812125896,0.057349219429532076,0.033679826812069394,0.25883521965496076,0.012880866929657281
166,443.5,0.04100649855423821,0.021706208236333683,0.018704987853186614,0.06459077430384526,0.2606419812711682,0.01620507082718509
167,444.0,0.03798152349743433,0.02466642982719886,-0.0427860469051027,0.09518853732221061,0.2562070110230291,0.027722823344939116
168,444.5,0.010792264541091612,0.04927120771520995,0.09430977842362263,0.14272029263792246,0.25562661611215853,0.05263898492338884
169,445.0,0.05019659711212776,0.04895407405703846,0.02891564597135468,0.06366634766806949,0.27537755889815996,0.030849636712823637
170,445.5,0.024979391831365882,0.04696951612298686,0.013651540011556105,0.04667887991056704,0.24417894209258523,0.04147016632175977
171,446.0,0.05100266248383811,0.021822164035646036,0.010299997435591469,0.06144006800837771,0.27020837640739176,0.020463925098762114
172,446.5,0.03248082617152215,0.013160423388341426,0.025590184940555847,0.03765403521078039,0.2519110054690213,0.012517950515701542
173,447.0,0.02331160834301471,0.05620566512789162,0.028344613484462426,0.11994525867078677,0.2482493771905476,0.030826448514162143
174,447.5,0.046263208391384314,0.03048883608189405,0.011956052968059492,0.05749560075131189,0.26462645516630656,0.029020695350618065
175,448.0,0.06372722261037678,0.014541133783931924,0.017288807240383598,0.03117011867826021,0.2806533969813349,0.016022647586070162
176,448.5,0.03089578245607738,0.02651332198666015,0.017304570155829088,0.03088682329913188,0.2542053310847897,0.014124922870032293
177,449.0,0.04535144616579745,0.01599786248175295,0.012809058847767119,0.048083086080472445,0.2815292385605822,0.015387010666958403
