,time,x0,x0 err,y0,y0 err,r,r err
0,333.5,0.05165533994488869,0.016683001705702815,-0.06588968894162778,0.027392051600014816,0.2661136368654681,0.014737583860580925
1,339.5,-0.02945249665180205,0.005742025162909093,-0.014125184227374583,0.03289927032535214,0.35379917876429695,0.006094999589759825
2,340.0,0.011279523061963115,0.015569582674386153,5.7962957477553126e-05,0.028829312106221593,0.3208407488252356,0.01456602018567918
3,341.5,-0.013009074843864488,0.034576436305922796,0.035909615519036375,0.045860138879814605,0.33388684677390146,0.02933738920967359
4,342.0,-0.008300736373808237,0.023176339015378314,-0.08173714575148226,0.056486407886138006,0.3095668622324019,0.022013843614540642
5,342.5,0.005845193094600409,0.013028061461480587,0.04010368686472156,0.037887257380791496,0.31511397846470346,0.011456447284066702
6,343.0,-0.02824515820436546,0.01872399543888319,-0.0031412018715615384,0.07301360635387726,0.28088585491877227,0.020880097106574264
7,343.5,-0.12069355651093583,0.10633831902624824,-0.10601036429183158,0.3480337977457919,0.1728461053646177,0.10786665061555394
8,344.0,0.02318299367995602,0.05543781282211948,-0.012201436820839037,0.0813250158964216,0.2521380236872263,0.049186580133941886
9,344.5,-0.03980653044604654,0.05672401402322805,0.03687247354449495,0.10214370681252044,0.21069778624948834,0.05401246985923665
10,345.0,0.02893167301651034,0.047066122025172574,-0.0004827495889855128,0.0641688083870494,0.2624832693157185,0.03909836049381902
11,345.5,-0.0007636670984766392,0.041232622485991355,-0.041024797995030476,0.06577861816900078,0.26056105714315747,0.04495025211641995
12,346.0,0.0016548516412903114,0.04256574246662489,0.015095804602398335,0.05319642258145212,0.25362923956091105,0.03355567508960759
13,346.5,0.040339751534974155,0.056461570806528805,-0.0037814624436673158,0.06778533044435836,0.2586668090099855,0.05274910817770841
14,347.0,-0.02343973514811004,0.05041747828774793,-0.009910152533057716,0.20228668484906792,0.27707993896122995,0.06098380922698165
15,347.5,0.04990763171553514,0.009110685571546378,-0.03294256335045452,0.026934885729457323,0.2729806868888954,0.008289851604654168
16,348.0,0.004514969837257854,0.02073867082645412,0.015555496700516147,0.04707810286714334,0.2499391322780553,0.018408476476816406
17,348.5,0.003977485539089609,0.029712872154123167,-0.008436010535921475,0.051080487605998884,0.24747863044318863,0.029457082618497377
