TIME,IP1,IV1,IV2
0.0,1.049771,-2.2249672,0.045777034
0.02,10.664334,44.403,0.68530726
0.04,34.700745,12.196053,-0.114105515
0.06,-13.372073,-24.657661,0.045777034
0.08,-8.564792,28.539877,0.8451898
0.099999994,15.471616,9.311849,0.5254247
0.12,-13.372073,11.715352,0.20565958
0.14,-3.7575107,-8.153608,0.20565958
0.16,-3.7575107,-62.472763,-0.114105515
0.17999999,25.08618,6.2674108,0.045777034
0.19999999,1.049771,9.792548,0.5254247
0.22,34.700745,23.091934,1.164955
0.24,10.664334,11.555119,0.20565958
0.26,-3.7575107,23.572638,0.36554214
0.28,-18.179356,-30.426067,0.20565958
0.29999998,20.278896,-1.7442669,0.20565958
0.32,34.700745,52.254448,0.5254247
0.34,10.664334,-44.526615,0.045777034
0.35999998,-13.372073,8.670914,0.20565958
0.38,-22.986637,-8.313842,0.045777034
0.39999998,10.664334,-5.7501054,0.5254247
0.42,25.08618,0.17853576,0.68530726
0.44,-13.372073,-2.8659017,0.8451898
0.45999998,-8.564792,5.466243,0.5254247
0.48,1.049771,16.682592,0.36554214
0.5,5.857053,-5.7501054,0.5254247
0.52,25.08618,-19.690422,0.36554214
0.53999996,25.08618,-27.2214,0.045777034
0.56,5.857053,31.424084,0.045777034
0.58,1.049771,-26.259996,0.20565958
0.59999996,15.471616,-4.6284704,0.20565958
0.62,-8.564792,14.439322,0.045777034
0.64,1.049771,-14.402717,-0.114105515
0.65999997,1.049771,1.7808713,0.5254247
0.68,-22.986637,-5.1091714,0.5254247
0.7,-13.372073,15.881425,0.68530726
0.71999997,10.664334,16.52236,0.5254247
0.74,-13.372073,1.6206378,0.36554214
0.76,-13.372073,-0.14193134,0.045777034
0.78,-22.986637,0.49900287,0.20565958
0.79999995,63.54443,-8.954777,-0.2739881
0.82,-56.637608,1.9411048,0.20565958
0.84,-8.564792,21.169132,-0.4338706
0.85999995,-8.564792,17.483759,0.5254247
0.88,29.893461,3.5434403,0.045777034
0.9,10.664334,2.5820389,0.045777034
0.91999996,68.35171,26.136374,0.68530726
0.94,1.049771,1.4604042,-0.114105515
0.96,-13.372073,8.190214,0.68530726
0.97999996,29.893461,15.080256,0.20565958
1.0,-3.7575107,14.279089,0.20565958
1.02,-13.372073,2.1013381,-0.2739881
1.04,-66.25217,-2.5454345,-0.2739881
1.06,29.893461,21.649834,0.20565958
1.0799999,44.315308,0.018302217,0.045777034
1.1,15.471616,-40.841244,-0.114105515
1.12,1.049771,-1.4237996,-0.114105515
1.14,-47.023045,-6.711507,0.5254247
1.16,15.471616,-15.203884,0.8451898
1.18,-3.7575107,-0.9430991,0.20565958
1.1999999,-8.564792,12.676753,0.36554214
1.22,15.471616,-9.115009,0.5254247
1.24,-3.7575107,-4.7887044,1.0050724
1.26,-27.793919,-43.72545,0.045777034
1.28,-27.793919,3.8639073,-0.114105515
1.3,1.049771,18.765629,-0.114105515
1.3199999,1.049771,21.810066,0.5254247
1.3399999,63.54443,-44.20615,0.045777034
1.36,25.08618,-1.9045002,0.045777034
1.38,-22.986637,-0.14193134,0.20565958
1.4,5.857053,-5.589872,0.20565958
1.42,-3.7575107,-10.396878,0.045777034
1.4399999,34.700745,7.709513,0.045777034
1.4599999,-13.372073,-5.910339,0.20565958
1.48,25.08618,-14.883417,0.045777034
1.5,15.471616,-10.076411,0.20565958
1.52,44.315308,-71.92654,-0.2739881
1.54,34.700745,-8.794542,0.20565958
1.56,-27.793919,9.151615,0.20565958
1.5799999,34.700745,-3.1863687,0.68530726
1.5999999,-8.564792,-12.159447,0.68530726
1.62,-8.564792,-40.360542,0.68530726
1.64,10.664334,-87.469185,-0.4338706
1.66,-3.7575107,13.157454,0.8451898
1.68,-18.179356,12.51652,0.68530726
1.6999999,5.857053,-31.547703,-0.114105515
1.7199999,-3.7575107,-14.242482,0.68530726
1.74,34.700745,16.52236,0.20565958
1.76,5.857053,-42.603813,0.36554214
1.78,-3.7575107,-2.0647337,0.5254247
1.8,63.54443,6.7481112,0.68530726
1.8199999,5.857053,7.8697467,0.045777034
1.8399999,-3.7575107,13.958622,0.045777034
1.86,-3.7575107,15.080256,0.36554214
1.88,-3.7575107,-15.684585,0.20565958
1.9,25.08618,-18.088087,0.5254247
1.92,-13.372073,4.184375,0.68530726
1.9399999,10.664334,11.875586,0.68530726
1.9599999,29.893461,4.3446083,0.045777034
1.9799999,10.664334,10.433483,-0.2739881
2.0,5.857053,-9.275244,0.20565958
2.02,-13.372073,8.831148,0.045777034
2.04,-8.564792,38.474358,0.5254247
2.06,-3.7575107,-8.794542,0.20565958
2.08,1.049771,29.18081,0.5254247
2.1,-8.564792,-38.27751,0.36554214
2.12,34.700745,-10.717345,0.20565958
2.1399999,15.471616,0.33876932,0.36554214
2.1599998,44.315308,35.91062,0.20565958
2.18,20.278896,15.400723,-0.114105515
2.2,10.664334,15.080256,0.045777034
2.22,1.049771,15.400723,0.36554214
2.24,-8.564792,17.643993,0.045777034
2.26,5.857053,3.0627398,0.045777034
2.28,25.08618,-25.93953,0.20565958
2.3,5.857053,-18.088087,-0.2739881
2.32,29.893461,8.190214,-0.2739881
2.34,-27.793919,-1.9045002,-0.4338706
2.36,-3.7575107,-12.479914,-0.114105515
2.3799999,44.315308,-4.7887044,0.20565958
2.3999999,20.278896,-1.2635663,0.5254247
2.4199998,-3.7575107,10.75395,0.68530726
2.44,39.508022,3.0627398,0.20565958
2.46,-8.564792,16.20189,0.045777034
2.48,-18.179356,1.3001705,-0.114105515
2.5,-13.372073,-7.672908,0.36554214
2.52,34.700745,-24.17696,-0.4338706
2.54,20.278896,-0.9430991,-0.114105515
2.56,-18.179356,9.311849,-0.114105515
2.58,5.857053,10.593717,0.5254247
2.6,34.700745,-15.524351,0.36554214
2.62,-3.7575107,-9.59571,-0.2739881
2.6399999,-13.372073,-9.435476,0.045777034
2.6599998,29.893461,-2.7056682,0.36554214
2.6799998,15.471616,26.296606,-0.114105515
2.7,-13.372073,34.949223,-0.114105515
2.72,-13.372073,11.234652,-0.2739881
2.74,5.857053,-10.557112,-0.2739881
2.76,1.049771,19.566797,0.36554214
2.78,1.049771,-2.385201,0.045777034
2.8,-8.564792,4.825309,0.68530726
2.82,-3.7575107,9.311849,-0.2739881
2.84,-18.179356,-21.292757,-0.9135183
2.86,-3.7575107,-0.62263197,-0.114105515
2.8799999,140.46094,28.059177,1.0050724
2.8999999,34.700745,-37.155872,0.20565958
2.9199998,-3.7575107,8.510681,-0.4338706
2.9399998,5.857053,8.991381,-0.2739881
2.96,10.664334,7.3890457,-0.4338706
2.98,-8.564792,45.364407,-0.4338706
3.0,44.315308,-32.34887,0.20565958
3.02,20.278896,38.153893,0.045777034
3.04,34.700745,5.78671,0.36554214
3.06,-3.7575107,-18.729021,0.045777034
3.08,15.471616,-15.524351,-0.114105515
3.1,39.508022,-3.9875362,-0.114105515
3.12,-3.7575107,13.317687,-0.2739881
3.1399999,34.700745,1.4604042,-0.114105515
3.1599998,5.857053,16.041658,0.5254247
3.1799998,1.049771,-9.115009,0.045777034
3.1999998,15.471616,4.9855423,-0.2739881
3.22,-3.7575107,-2.5454345,0.36554214
3.24,5.857053,-4.6284704,0.045777034
3.26,1.049771,31.904783,0.20565958
3.28,-13.372073,52.73515,0.20565958
3.3,-3.7575107,-26.580463,-0.4338706
3.32,-32.6012,-6.711507,-0.2739881
3.34,44.315308,7.228812,0.045777034
3.36,20.278896,18.605394,-0.114105515
3.3799999,5.857053,0.17853576,0.5254247
3.3999999,5.857053,37.51296,0.68530726
3.4199998,-13.372073,-24.17696,0.8451898
3.4399998,10.664334,10.433483,0.36554214
3.46,-3.7575107,2.7422726,0.5254247
3.48,73.159,8.670914,0.5254247
3.5,49.122585,-12.159447,-0.114105515
3.52,-8.564792,12.356286,-0.114105515
3.54,25.08618,-7.352441,0.20565958
3.56,-18.179356,4.825309,0.045777034
3.58,1.049771,42.9609,0.045777034
3.6,29.893461,-19.850657,0.045777034
3.62,1.049771,-11.678746,0.36554214
3.6399999,5.857053,14.1188545,0.20565958
3.6599998,39.508022,-36.514942,0.36554214
3.6799998,-3.7575107,-3.827303,0.36554214
3.6999998,10.664334,8.350447,0.20565958
3.72,87.58084,-27.38163,-0.4338706
3.74,1.049771,0.81947,0.045777034
3.76,1.049771,1.7808713,-0.114105515
3.78,68.35171,23.893103,-0.114105515
3.8,-27.793919,1.7808713,-0.114105515
3.82,15.471616,4.6650753,0.20565958
3.84,10.664334,42.640434,0.5254247
3.86,29.893461,-11.358279,0.20565958
3.8799999,-18.179356,21.4896,0.20565958
3.8999999,20.278896,19.086096,0.8451898
3.9199998,-3.7575107,-8.954777,0.045777034
3.9399998,10.664334,23.572638,0.20565958
3.9599998,-8.564792,-8.313842,-0.2739881
3.98,68.35171,21.649834,0.045777034
4.0,-3.7575107,-8.474075,-0.7536357
4.02,-18.179356,-3.9875362,-0.114105515
4.04,1.049771,-20.812057,-0.59375316
4.06,-8.564792,2.4218054,0.045777034
4.08,-3.7575107,-2.8659017,0.5254247
4.1,25.08618,-50.935955,0.36554214
4.12,-8.564792,-10.877579,-0.2739881
4.14,-13.372073,-5.7501054,-0.4338706
4.16,53.92987,15.24049,-0.2739881
4.18,15.471616,11.555119,0.045777034
4.2,-32.6012,-21.773457,0.20565958
4.22,20.278896,-12.640147,-0.114105515
4.24,20.278896,-2.385201,-0.114105515
4.2599998,39.508022,-7.993375,-0.2739881
4.2799997,10.664334,-27.061165,-0.4338706
4.2999997,1.049771,15.560958,0.045777034
4.3199997,-90.288574,-15.524351,0.045777034
4.3399997,-8.564792,23.893103,0.5254247
4.36,-13.372073,8.670914,0.045777034
4.38,-3.7575107,-3.9875362,-0.114105515
4.4,-8.564792,9.792548,-0.114105515
4.42,-8.564792,24.053337,0.8451898
4.44,20.278896,-3.9875362,-0.114105515
4.46,-3.7575107,-5.2694044,-0.114105515
4.48,10.664334,1.7808713,0.045777034
4.5,1.049771,-14.242482,-0.114105515
4.52,-8.564792,12.676753,0.20565958
4.54,-13.372073,-3.5068357,-0.114105515
4.56,5.857053,-4.14777,0.5254247
4.58,1.049771,-63.434162,-0.2739881
4.6,-8.564792,-5.1091714,-0.114105515
4.62,34.700745,-35.393307,-0.4338706
4.64,5.857053,-20.651823,-0.114105515
4.66,49.122585,7.3890457,0.5254247
4.68,15.471616,-37.31611,0.5254247
4.7,-3.7575107,-23.055326,0.045777034
4.72,-27.793919,-37.957043,-0.4338706
4.74,1.049771,8.02998,0.045777034
4.7599998,34.700745,50.01118,0.36554214
4.7799997,34.700745,-8.794542,0.36554214
4.7999997,-37.40848,-40.360542,0.5254247
4.8199997,-13.372073,-22.254158,0.20565958
4.8399997,1.049771,5.466243,-0.114105515
4.8599997,29.893461,-36.514942,-0.114105515
4.88,-3.7575107,-9.916177,0.20565958
4.9,-51.830326,35.10945,0.8451898
4.92,92.38812,-29.945368,-0.114105515
4.94,29.893461,40.236927,0.20565958
4.96,25.08618,-16.005053,0.045777034
4.98,34.700745,-3.1863687,0.045777034
5.0,10.664334,-4.948938,0.36554214
5.02,-42.215763,19.086096,-0.114105515
5.04,10.664334,17.00306,0.20565958
5.06,34.700745,-3.9875362,0.20565958
5.08,15.471616,-0.14193134,0.045777034
5.1,-8.564792,-22.73486,-0.2739881
5.12,-3.7575107,20.528198,0.20565958
5.14,15.471616,44.08254,0.5254247
5.16,-32.6012,25.014738,0.68530726
5.18,15.471616,-11.678746,0.20565958
5.2,20.278896,-16.966454,-0.2739881
5.22,-42.215763,-17.447153,0.045777034
5.24,5.857053,0.81947,-0.4338706
5.2599998,73.159,42.640434,0.20565958
5.2799997,39.508022,-3.6670694,0.045777034
5.2999997,-13.372073,-63.914864,-0.4338706
5.3199997,1.049771,-0.14193134,-0.114105515
5.3399997,-32.6012,-4.7887044,0.045777034
5.3599997,-3.7575107,3.5434403,0.20565958
5.38,1.049771,0.81947,0.20565958
5.4,-8.564792,-9.115009,-0.2739881
5.42,5.857053,26.777308,0.045777034
5.44,29.893461,13.958622,0.20565958
5.46,-51.830326,-9.755944,0.20565958
5.48,25.08618,-4.948938,-0.4338706
5.5,10.664334,19.566797,-0.114105515
5.52,5.857053,-0.14193134,0.045777034
5.54,-56.637608,-7.352441,-0.114105515
5.56,15.471616,17.804228,0.5254247
5.58,39.508022,-15.04365,-0.2739881
5.6,1.049771,31.584314,0.20565958
5.62,-18.179356,16.682592,0.045777034
5.64,-22.986637,4.9855423,0.36554214
5.66,1.049771,-31.227234,0.045777034
5.68,-27.793919,-4.7887044,-0.2739881
5.7,25.08618,-13.761782,0.20565958
5.72,5.857053,0.49900287,0.045777034
5.74,-3.7575107,25.655672,0.5254247
5.7599998,-42.215763,-6.3910394,0.36554214
5.7799997,-22.986637,-34.912605,-0.114105515
5.7999997,25.08618,-24.817896,-0.114105515
5.8199997,-8.564792,-8.313842,0.36554214
5.8399997,-32.6012,12.51652,0.5254247
5.8599997,-47.023045,8.670914,0.20565958
5.8799996,5.857053,12.676753,-0.4338706
5.9,-18.179356,-8.634309,-0.2739881
5.92,-18.179356,20.68843,0.5254247
5.94,-37.40848,-0.62263197,0.5254247
5.96,-13.372073,-6.3910394,-0.114105515
5.98,1.049771,46.325806,0.20565958
6.0,5.857053,-12.479914,0.045777034
6.02,-18.179356,-12.479914,0.20565958
6.04,-22.986637,17.804228,0.20565958
6.06,15.471616,14.439322,0.045777034
6.08,20.278896,5.3060093,-0.4338706
6.1,20.278896,8.831148,0.045777034
6.12,49.122585,20.367966,0.20565958
6.14,15.471616,-1.1033326,-0.114105515
6.16,25.08618,-9.59571,-0.114105515
6.18,10.664334,1.3001705,0.045777034
6.2,68.35171,-20.331356,-0.59375316
6.22,-47.023045,31.263847,0.5254247
6.24,-8.564792,11.875586,0.045777034
6.2599998,-32.6012,-25.779295,-0.2739881
6.2799997,15.471616,14.439322,-0.2739881
6.2999997,-3.7575107,-6.711507,-0.114105515
6.3199997,49.122585,-2.8659017,0.20565958
6.3399997,-13.372073,-1.4237996,0.20565958
6.3599997,-13.372073,8.190214,0.8451898
6.3799996,-18.179356,-16.80622,-0.114105515
6.3999996,5.857053,4.184375,0.20565958
6.42,10.664334,-28.503265,-0.114105515
6.44,-13.372073,12.196053,-0.2739881
6.46,20.278896,-4.468237,-0.2739881
6.48,-13.372073,-12.31968,-0.4338706
6.5,-3.7575107,-4.7887044,-0.59375316
6.52,-8.564792,21.810066,0.045777034
6.54,1.049771,3.3832066,0.045777034
6.56,-27.793919,-52.858753,0.045777034
6.58,-8.564792,-18.248322,-0.114105515
6.6,-47.023045,60.105896,0.68530726
6.62,1.049771,12.51652,0.20565958
6.64,-3.7575107,-23.055326,-0.114105515
6.66,-13.372073,-0.30216488,0.20565958
6.68,-18.179356,-22.254158,-0.114105515
6.7,-3.7575107,10.27325,-0.114105515
6.72,-8.564792,-12.479914,-0.114105515
6.74,-32.6012,4.504842,-0.114105515
6.7599998,-42.215763,-1.1033326,-0.2739881
6.7799997,-3.7575107,-21.452991,0.045777034
6.7999997,-22.986637,-23.856495,-0.114105515
6.8199997,-22.986637,-3.6670694,-0.114105515
6.8399997,-42.215763,7.549279,-0.114105515
6.8599997,-3.7575107,-7.833141,-0.2739881
6.8799996,20.278896,-22.254158,-0.7536357
6.8999996,5.857053,-24.016727,-0.59375316
6.92,20.278896,4.9855423,-0.4338706
6.94,-8.564792,-2.385201,-0.59375316
6.96,-27.793919,12.8369875,0.045777034
6.98,10.664334,-6.230806,-0.114105515
7.0,-13.372073,-22.093925,-0.114105515
7.02,1.049771,6.2674108,0.20565958
7.04,1.049771,-27.38163,-0.2739881
7.06,-8.564792,5.78671,-0.114105515
7.08,5.857053,-26.740696,-0.4338706
7.1,15.471616,-24.817896,-0.114105515
7.12,-13.372073,-19.049488,-0.4338706
7.14,-8.564792,20.047497,-0.59375316
7.16,5.857053,-16.485752,-0.59375316
7.18,15.471616,-0.9430991,-0.59375316
7.2,-8.564792,23.572638,-0.2739881
7.22,20.278896,-11.198046,-0.4338706
7.24,-3.7575107,2.261572,-0.2739881
7.2599998,1.049771,-13.120848,-0.4338706
7.2799997,20.278896,-28.983965,-0.9135183
7.2999997,-22.986637,-2.0647337,-0.2739881
7.3199997,29.893461,0.9797035,-0.114105515
7.3399997,39.508022,-11.198046,-0.4338706
7.3599997,53.92987,4.6650753,-0.7536357
7.3799996,-42.215763,5.466243,-0.7536357
7.3999996,10.664334,-35.233074,-0.59375316
7.4199996,1.049771,10.593717,0.045777034
7.44,25.08618,-7.5126743,-0.114105515
7.46,-18.179356,-3.9875362,-0.4338706
7.48,-3.7575107,-29.624899,-0.7536357
7.5,-42.215763,8.831148,-0.114105515
7.52,-13.372073,11.234652,-0.7536357
7.54,-3.7575107,-12.159447,-0.4338706
7.56,5.857053,-12.31968,-0.4338706
7.58,10.664334,-5.429638,-0.9135183
7.6,-8.564792,4.825309,-0.2739881
7.62,-13.372073,57.381924,-0.2739881
7.64,-3.7575107,9.151615,-0.4338706
7.66,-37.40848,1.3001705,-0.59375316
7.68,25.08618,3.7036738,-0.7536357
7.7,-3.7575107,-13.120848,-1.0734009
7.72,1.049771,-2.0647337,-0.9135183
7.74,20.278896,-0.7828655,-0.4338706
7.7599998,5.857053,-32.5091,-0.9135183
7.7799997,-42.215763,-26.099764,-1.0734009
7.7999997,-47.023045,-41.48218,-0.2739881
7.8199997,-3.7575107,-12.479914,-0.4338706
7.8399997,-13.372073,-3.9875362,0.045777034
7.8599997,-13.372073,-14.562949,-0.114105515
7.8799996,-37.40848,-5.7501054,-0.4338706
7.8999996,5.857053,-9.435476,-0.4338706
7.9199996,53.92987,-6.5512733,0.045777034
7.94,-3.7575107,6.5878778,-0.4338706
7.96,15.471616,-9.59571,-0.4338706
7.98,-22.986637,-10.236644,-0.4338706
8.0,-13.372073,-15.844818,-0.59375316
8.0199995,39.508022,7.8697467,-0.4338706
8.04,-8.564792,-2.0647337,-0.4338706
8.059999,29.893461,2.1013381,-0.4338706
8.08,-42.215763,4.3446083,-0.7536357
8.099999,-22.986637,-3.5068357,-0.2739881
8.12,-8.564792,23.252169,0.20565958
8.139999,87.58084,33.50712,-0.4338706
8.16,-22.986637,25.976141,0.20565958
8.179999,29.893461,23.412403,-0.7536357
8.2,15.471616,-0.46239844,-0.4338706
8.22,15.471616,-14.562949,-0.7536357
8.24,49.122585,13.798388,-0.4338706
8.26,15.471616,12.99722,-0.4338706
8.28,-51.830326,22.451,-0.114105515
8.3,-22.986637,21.9703,0.20565958
8.32,5.857053,-10.557112,-0.2739881
8.34,-22.986637,17.96446,0.20565958
8.36,-8.564792,-4.7887044,-0.7536357
8.38,-13.372073,-12.159447,-0.7536357
8.4,-3.7575107,18.765629,-0.9135183
8.42,-32.6012,-16.80622,-0.9135183
8.44,-3.7575107,10.113016,-0.114105515
8.46,-27.793919,-9.916177,-0.4338706
8.48,-13.372073,-32.5091,-1.2332834
8.5,-3.7575107,3.3832066,-1.2332834
8.5199995,-85.48129,-21.773457,-0.59375316
8.54,-13.372073,9.472081,-0.2739881
8.559999,-8.564792,-5.7501054,-0.4338706
8.58,15.471616,-9.435476,-0.2739881
8.599999,-13.372073,-3.5068357,-0.7536357
8.62,5.857053,42.640434,-0.59375316
8.639999,5.857053,23.893103,-0.59375316
8.66,20.278896,40.557396,-0.7536357
8.679999,-18.179356,27.738708,-1.0734009
8.7,10.664334,6.5878778,-0.2739881
8.72,-75.86674,6.908345,-1.0734009
8.74,1.049771,17.483759,-0.114105515
8.76,-13.372073,19.246328,-0.114105515
8.78,-18.179356,-23.375792,-0.59375316
8.8,-22.986637,0.6592364,-0.4338706
8.82,-22.986637,-9.755944,-0.4338706
8.84,-18.179356,32.065014,-0.114105515
8.86,-42.215763,-14.562949,-0.7536357
8.88,10.664334,-2.385201,-0.59375316
8.9,-3.7575107,-0.7828655,-0.7536357
8.92,-47.023045,30.46268,-0.2739881
8.94,5.857053,13.958622,-0.114105515
8.96,-13.372073,-3.3466022,-0.4338706
8.98,-51.830326,3.3832066,-0.2739881
9.0,1.049771,19.887262,0.045777034
9.0199995,-8.564792,-7.833141,-0.4338706
9.04,5.857053,-5.910339,-0.2739881
9.059999,-18.179356,2.902506,-0.2739881
9.08,-18.179356,13.477921,-0.2739881
9.099999,5.857053,37.99366,-0.114105515
9.12,5.857053,24.854506,-0.59375316
9.139999,-42.215763,-5.589872,-0.59375316
9.16,1.049771,6.5878778,-0.59375316
9.179999,-42.215763,6.1071773,-0.2739881
9.2,25.08618,5.145776,-0.114105515
9.22,5.857053,35.75039,-0.59375316
9.24,-22.986637,-11.999213,-0.9135183
9.26,-22.986637,10.433483,-0.114105515
9.28,-22.986637,18.925863,-0.59375316
9.3,15.471616,12.8369875,-0.2739881
9.32,1.049771,8.02998,-0.9135183
9.34,-18.179356,1.4604042,-0.7536357
9.36,-13.372073,10.433483,-0.2739881
9.38,-3.7575107,3.0627398,0.045777034
9.4,15.471616,1.4604042,-0.4338706
9.42,-95.09586,-17.286919,-0.59375316
9.44,-3.7575107,-26.580463,-0.4338706
9.46,-22.986637,-1.7442669,-0.7536357
9.48,5.857053,-25.93953,-0.7536357
9.5,-27.793919,-14.562949,0.045777034
9.5199995,-18.179356,-19.850657,-0.114105515
9.54,-22.986637,24.053337,-0.2739881
9.559999,-18.179356,-11.999213,-0.7536357
9.58,5.857053,34.148052,-0.2739881
9.599999,-3.7575107,22.130533,-0.2739881
9.62,-51.830326,1.4604042,-0.2739881
9.639999,-3.7575107,-22.093925,-0.4338706
9.66,-22.986637,13.638155,-0.4338706
9.679999,25.08618,29.18081,-0.2739881
9.7,-8.564792,2.1013381,-0.7536357
9.719999,29.893461,5.6264763,0.045777034
9.74,34.700745,-10.076411,-0.59375316
9.76,-13.372073,18.124695,-0.2739881
9.78,-13.372073,3.7036738,-0.2739881
9.8,-8.564792,12.51652,-0.59375316
9.82,-32.6012,8.350447,0.045777034
9.84,-3.7575107,26.777308,-0.59375316
9.86,-3.7575107,-27.38163,-0.7536357
9.88,15.471616,33.346886,-0.59375316
9.9,-3.7575107,-14.08225,-0.59375316
9.92,-32.6012,-7.352441,-0.2739881
9.94,-13.372073,-15.524351,-0.114105515
9.96,34.700745,-24.016727,-0.2739881
9.98,29.893461,-33.470505,-0.59375316
10.0,-3.7575107,1.3001705,-0.114105515
10.0199995,1.049771,14.439322,-0.114105515
10.04,15.471616,-27.38163,0.045777034
10.059999,53.92987,2.4218054,-0.59375316
10.08,20.278896,-4.6284704,-0.114105515
