TIME,IP1,IV1,IV2
0.0,-3.7575107,-5.910339,-1.2332834
0.02,-3.7575107,-7.5126743,-0.4338706
0.04,-3.7575107,-20.01089,-0.59375316
0.06,-22.986637,35.75039,0.20565958
0.08,1.049771,-1.2635663,-0.4338706
0.099999994,58.737152,0.49900287,0.20565958
0.12,-3.7575107,11.394884,-0.114105515
0.14,15.471616,27.258009,0.36554214
0.16,-42.215763,-11.678746,-0.2739881
0.17999999,20.278896,-21.933691,-0.2739881
0.19999999,-51.830326,-46.128952,-0.9135183
0.22,-3.7575107,-1.4237996,-0.4338706
0.24,-3.7575107,8.190214,-0.114105515
0.26,-3.7575107,-32.82957,-0.59375316
0.28,-8.564792,-35.874004,-0.4338706
0.29999998,-8.564792,-8.634309,-0.2739881
0.32,10.664334,-4.7887044,-0.114105515
0.34,-22.986637,35.10945,0.045777034
0.35999998,34.700745,54.657955,0.045777034
0.38,10.664334,-9.916177,-0.2739881
0.39999998,1.049771,-13.761782,0.045777034
0.42,-22.986637,-1.1033326,0.20565958
0.44,-8.564792,-0.14193134,-0.4338706
0.45999998,-22.986637,7.228812,-0.59375316
0.48,-51.830326,-13.120848,-0.4338706
0.5,-18.179356,-13.922015,-0.4338706
0.52,1.049771,-7.993375,0.045777034
0.53999996,-56.637608,-25.779295,0.20565958
0.56,-51.830326,0.018302217,0.045777034
0.58,10.664334,-13.281082,-0.9135183
0.59999996,-22.986637,13.477921,-0.2739881
0.62,-8.564792,42.4802,0.045777034
0.64,-32.6012,13.638155,-0.4338706
0.65999997,-13.372073,18.124695,-0.4338706
0.68,-18.179356,-34.752373,0.045777034
0.7,-8.564792,17.643993,0.20565958
0.71999997,49.122585,42.159733,-0.2739881
0.74,-18.179356,3.8639073,-0.2739881
0.76,-3.7575107,6.5878778,0.36554214
0.78,53.92987,-7.5126743,-0.4338706
0.79999995,-27.793919,20.207731,-0.114105515
0.82,-22.986637,4.6650753,-0.2739881
0.84,-27.793919,-2.385201,-0.2739881
0.85999995,-27.793919,-20.972292,-0.4338706
