TIME,IP1,IV1,IV2
0.0,-32.6012,-1.7442669,-0.4338706
0.02,159.69006,6.2674108,0.045777034
0.04,10.664334,2.1013381,0.045777034
0.06,10.664334,3.2229733,-0.114105515
0.08,-90.288574,-7.352441,-0.2739881
0.099999994,68.35171,2.902506,0.20565958
0.12,5.857053,-5.2694044,-0.114105515
0.14,34.700745,8.670914,0.20565958
0.16,77.96628,12.196053,0.045777034
0.17999999,-3.7575107,-4.468237,-0.2739881
0.19999999,-66.25217,2.7422726,-0.114105515
0.22,87.58084,24.373804,0.20565958
0.24,39.508022,7.228812,0.36554214
0.26,10.664334,-20.651823,-0.9135183
0.28,44.315308,8.991381,-0.4338706
0.29999998,-27.793919,-8.474075,-0.2739881
0.32,73.159,-1.4237996,-0.4338706
0.34,25.08618,1.9411048,-0.2739881
0.35999998,82.77356,12.676753,-0.59375316
0.38,10.664334,1.6206378,-0.114105515
0.39999998,-22.986637,-1.5840333,0.20565958
0.42,-32.6012,-1.1033326,0.045777034
0.44,-8.564792,-3.6670694,-0.2739881
0.45999998,39.508022,-0.7828655,-0.2739881
0.48,121.23181,7.3890457,0.20565958
0.5,5.857053,0.17853576,-0.2739881
0.52,49.122585,-4.468237,0.045777034
0.53999996,1.049771,6.4276443,0.20565958
0.56,-37.40848,3.7036738,0.045777034
0.58,-157.59052,-3.6670694,-0.4338706
0.59999996,5.857053,-2.2249672,-0.114105515
0.62,1.049771,5.78671,-0.2739881
0.64,-66.25217,-3.3466022,-0.59375316
0.65999997,-22.986637,-0.30216488,-0.4338706
0.68,-71.05945,0.6592364,-0.114105515
0.7,49.122585,-1.7442669,-0.4338706
0.71999997,-13.372073,-16.485752,-1.0734009
0.74,68.35171,-0.9430991,-0.2739881
0.76,-3.7575107,-2.2249672,-0.4338706
0.78,20.278896,-1.1033326,-0.114105515
0.79999995,-13.372073,1.7808713,-0.2739881
0.82,-13.372073,-4.3080034,-0.2739881
0.84,34.700745,0.17853576,-0.4338706
0.85999995,-8.564792,0.33876932,-0.4338706
0.88,-80.67402,-0.9430991,0.045777034
0.9,-56.637608,-14.402717,-0.2739881
0.91999996,-18.179356,-6.230806,-0.59375316
0.94,-27.793919,-4.948938,0.20565958
0.96,34.700745,7.0685787,-0.4338706
0.97999996,-51.830326,1.4604042,0.20565958
1.0,-56.637608,3.5434403,-0.4338706
1.02,15.471616,3.2229733,0.36554214
1.04,68.35171,-5.2694044,-0.114105515
1.06,-27.793919,-1.5840333,0.20565958
1.0799999,29.893461,-0.7828655,0.045777034
1.1,-66.25217,-15.04365,-0.114105515
1.12,87.58084,1.6206378,0.045777034
1.14,-3.7575107,4.184375,0.045777034
1.16,29.893461,0.81947,0.045777034
1.18,29.893461,-3.6670694,-0.2739881
1.1999999,-13.372073,-2.7056682,-0.114105515
1.22,87.58084,5.145776,0.045777034
1.24,-80.67402,-9.755944,0.20565958
1.26,-51.830326,3.3832066,-0.114105515
1.28,-13.372073,-1.9045002,0.36554214
1.3,25.08618,-5.910339,-0.4338706
1.3199999,-37.40848,-3.3466022,-0.2739881
1.3399999,68.35171,-0.7828655,0.045777034
1.36,44.315308,9.472081,0.20565958
1.38,53.92987,6.5878778,0.20565958
1.4,-32.6012,2.902506,0.045777034
1.42,10.664334,2.261572,0.045777034
1.4399999,73.159,0.9797035,0.5254247
1.4599999,1.049771,-7.5126743,-0.4338706
1.48,15.471616,3.3832066,0.20565958
1.5,63.54443,-3.026135,-0.2739881
1.52,-13.372073,-1.5840333,-0.114105515
1.54,-13.372073,0.018302217,0.20565958
1.56,-8.564792,-4.6284704,0.045777034
1.5799999,53.92987,-1.5840333,-0.114105515
1.5999999,-32.6012,3.5434403,0.045777034
1.62,-80.67402,0.6592364,0.045777034
1.64,49.122585,7.8697467,0.045777034
1.66,20.278896,0.81947,-0.114105515
1.68,-13.372073,-1.1033326,-0.114105515
1.6999999,25.08618,-4.3080034,-0.114105515
1.7199999,-61.44489,-6.3910394,0.045777034
1.74,5.857053,-8.474075,0.045777034
1.76,-3.7575107,-1.5840333,-0.114105515
1.78,10.664334,-0.46239844,0.20565958
1.8,130.84637,5.145776,-0.114105515
1.8199999,49.122585,2.902506,0.20565958
1.8399999,68.35171,8.190214,-0.114105515
1.86,-66.25217,3.0627398,0.045777034
1.88,15.471616,9.151615,0.5254247
1.9,-37.40848,-1.5840333,0.045777034
1.92,130.84637,16.682592,0.5254247
1.9399999,63.54443,-10.236644,-0.2739881
1.9599999,29.893461,2.261572,-0.114105515
1.9799999,-85.48129,-10.236644,0.045777034
2.0,-3.7575107,2.7422726,-0.114105515
2.02,116.42453,-2.7056682,-0.2739881
2.04,-32.6012,-4.3080034,-0.114105515
2.06,-42.215763,-1.7442669,0.20565958
2.08,5.857053,-0.62263197,0.36554214
2.1,15.471616,-3.026135,-0.114105515
2.12,10.664334,-1.1033326,0.20565958
2.1399999,1.049771,4.9855423,0.20565958
2.1599998,10.664334,-2.2249672,0.045777034
2.18,49.122585,-3.026135,0.045777034
2.2,87.58084,1.4604042,0.045777034
2.22,44.315308,7.3890457,0.20565958
2.24,49.122585,-1.1033326,-0.2739881
2.26,-32.6012,1.6206378,0.36554214
2.28,-8.564792,-1.5840333,0.20565958
2.3,-27.793919,-6.8717403,0.045777034
2.32,92.38812,7.709513,0.20565958
2.34,5.857053,0.6592364,0.36554214
2.36,25.08618,2.902506,0.36554214
2.3799999,44.315308,0.33876932,0.20565958
2.3999999,-61.44489,4.9855423,0.5254247
2.4199998,92.38812,6.2674108,0.5254247
2.44,-8.564792,0.6592364,0.045777034
2.46,-32.6012,-4.7887044,0.5254247
2.48,15.471616,-3.5068357,0.5254247
2.5,-13.372073,-0.14193134,0.045777034
2.52,-27.793919,-7.5126743,-0.114105515
2.54,-13.372073,2.4218054,0.20565958
2.56,-51.830326,-4.6284704,0.5254247
2.58,-167.20508,-3.6670694,0.36554214
2.6,49.122585,1.6206378,0.5254247
2.62,82.77356,9.792548,0.20565958
2.6399999,58.737152,11.715352,0.20565958
2.6599998,-47.023045,-6.5512733,0.045777034
2.6799998,25.08618,-8.313842,-0.114105515
2.7,10.664334,9.311849,0.5254247
2.72,-13.372073,-5.910339,-0.114105515
2.74,-8.564792,-2.2249672,0.20565958
2.76,49.122585,-5.2694044,0.045777034
2.78,58.737152,8.510681,0.5254247
2.8,-61.44489,-2.5454345,0.20565958
2.82,-22.986637,6.4276443,0.68530726
2.84,77.96628,4.504842,0.20565958
2.86,87.58084,12.676753,0.68530726
2.8799999,-18.179356,-5.7501054,0.5254247
2.8999999,44.315308,7.228812,0.5254247
2.9199998,82.77356,9.151615,0.68530726
2.9399998,15.471616,-4.468237,0.045777034
2.96,10.664334,1.6206378,0.5254247
2.98,-3.7575107,-7.993375,0.5254247
3.0,-22.986637,-3.1863687,-0.114105515
3.02,-13.372073,-2.0647337,0.36554214
3.04,-71.05945,-8.313842,0.36554214
3.06,116.42453,12.51652,0.5254247
3.08,-66.25217,-3.6670694,0.36554214
3.1,-56.637608,-3.3466022,0.68530726
3.12,68.35171,9.151615,0.045777034
3.1399999,-22.986637,3.8639073,0.8451898
3.1599998,34.700745,3.2229733,0.5254247
3.1799998,63.54443,2.902506,0.68530726
3.1999998,25.08618,9.472081,0.8451898
3.22,49.122585,3.8639073,0.8451898
3.24,15.471616,-4.7887044,0.5254247
3.26,-13.372073,-14.08225,0.20565958
3.28,-18.179356,-0.7828655,0.8451898
3.3,-22.986637,2.1013381,0.36554214
3.32,150.0755,28.21941,0.8451898
3.34,-32.6012,-2.8659017,0.5254247
3.36,25.08618,1.9411048,0.5254247
3.3799999,1.049771,-0.14193134,0.5254247
3.3999999,130.84637,6.5878778,0.68530726
3.4199998,1.049771,-3.9875362,0.045777034
3.4399998,15.471616,7.3890457,0.68530726
3.46,63.54443,4.024141,0.68530726
3.48,-3.7575107,-3.6670694,0.36554214
3.5,73.159,0.9797035,0.20565958
3.52,-27.793919,-2.0647337,0.5254247
3.54,29.893461,5.3060093,0.5254247
3.56,-3.7575107,-5.2694044,0.045777034
3.58,39.508022,7.0685787,0.5254247
3.6,53.92987,7.549279,0.36554214
3.62,20.278896,3.7036738,0.68530726
3.6399999,29.893461,-4.468237,0.20565958
3.6599998,1.049771,6.1071773,0.68530726
3.6799998,15.471616,-2.385201,0.68530726
3.6999998,20.278896,1.4604042,0.5254247
3.72,25.08618,3.3832066,0.8451898
3.74,15.471616,0.6592364,0.20565958
3.76,20.278896,-6.0705724,0.36554214
3.78,-27.793919,-0.46239844,0.5254247
3.8,-42.215763,-3.827303,0.5254247
3.82,-8.564792,-5.429638,0.20565958
3.84,-42.215763,3.5434403,0.36554214
3.86,121.23181,2.7422726,0.045777034
3.8799999,-56.637608,-8.153608,0.5254247
3.8999999,121.23181,20.367966,0.68530726
3.9199998,5.857053,5.3060093,0.68530726
3.9399998,63.54443,8.02998,0.20565958
3.9599998,-37.40848,0.33876932,0.045777034
3.98,-3.7575107,0.17853576,0.5254247
4.0,-90.288574,-7.833141,-0.114105515
4.02,-51.830326,-3.9875362,0.045777034
4.04,25.08618,-5.7501054,0.36554214
4.06,-167.20508,-9.59571,0.20565958
4.08,5.857053,-0.14193134,0.68530726
4.1,-13.372073,4.024141,0.5254247
4.12,53.92987,4.024141,0.68530726
4.14,34.700745,-1.2635663,0.8451898
4.16,-27.793919,-8.474075,0.68530726
4.18,145.26822,15.560958,0.5254247
4.2,102.002686,5.78671,0.68530726
4.22,34.700745,-3.026135,0.5254247
4.24,-8.564792,4.825309,0.68530726
4.2599998,39.508022,-10.076411,0.5254247
4.2799997,-51.830326,-4.14777,0.8451898
4.2999997,5.857053,-1.4237996,0.68530726
4.3199997,-32.6012,-9.275244,0.20565958
4.3399997,63.54443,-6.230806,0.20565958
4.36,-61.44489,-0.46239844,0.5254247
4.38,-13.372073,0.17853576,0.68530726
4.4,15.471616,1.139937,0.5254247
4.42,-176.81964,-13.761782,0.36554214
4.44,97.195404,5.9469438,0.36554214
4.46,-42.215763,6.7481112,0.68530726
4.48,-8.564792,5.6264763,0.68530726
4.5,121.23181,-3.5068357,0.68530726
