TIME,IP1,IV1,IV2
0.0,49.122585,-3.5068357,-0.7536357
0.02,49.122585,16.842825,-0.114105515
0.04,10.664334,1.4604042,-0.114105515
0.06,-51.830326,9.472081,0.36554214
0.08,-18.179356,-16.005053,0.20565958
0.099999994,15.471616,-36.835407,-0.7536357
0.12,25.08618,-21.132523,-0.114105515
0.14,1.049771,-6.5512733,-0.114105515
0.16,29.893461,-10.076411,-0.59375316
0.17999999,-13.372073,17.00306,0.045777034
0.19999999,10.664334,-6.3910394,-0.2739881
0.22,5.857053,-41.161713,-0.2739881
0.24,-66.25217,-7.192207,0.045777034
0.26,1.049771,-3.3466022,-0.2739881
0.28,20.278896,9.952783,0.045777034
0.29999998,-51.830326,22.451,0.5254247
0.32,-8.564792,-10.557112,0.20565958
0.34,-8.564792,-25.138361,-0.114105515
0.35999998,-18.179356,28.059177,0.68530726
0.38,68.35171,10.113016,0.045777034
0.39999998,53.92987,24.053337,-0.2739881
0.42,5.857053,34.148052,-0.114105515
0.44,1.049771,-7.5126743,0.36554214
0.45999998,34.700745,6.7481112,0.20565958
0.48,5.857053,-11.678746,0.045777034
0.5,-42.215763,5.6264763,-0.114105515
0.52,-3.7575107,1.4604042,0.045777034
0.53999996,25.08618,-3.1863687,0.045777034
0.56,10.664334,5.6264763,0.045777034
0.58,20.278896,-12.960614,0.20565958
0.59999996,1.049771,-13.120848,-0.114105515
0.62,29.893461,16.041658,0.045777034
0.64,-32.6012,-20.01089,0.68530726
0.65999997,-8.564792,6.1071773,-0.2739881
0.68,-8.564792,4.3446083,0.68530726
0.7,10.664334,-25.779295,-0.114105515
0.71999997,20.278896,9.792548,-0.114105515
0.74,15.471616,-1.4237996,0.20565958
0.76,-66.25217,-4.3080034,0.20565958
0.78,-13.372073,10.113016,0.20565958
0.79999995,-8.564792,20.207731,0.20565958
0.82,-8.564792,-2.385201,0.045777034
0.84,20.278896,-9.755944,0.20565958
0.85999995,20.278896,4.504842,0.20565958
0.88,5.857053,26.45684,0.5254247
0.9,15.471616,9.792548,0.5254247
0.91999996,1.049771,21.9703,1.164955
0.94,34.700745,-45.968716,0.5254247
0.96,-13.372073,-8.634309,0.20565958
0.97999996,5.857053,14.279089,0.045777034
1.0,-13.372073,-19.209723,-0.114105515
1.02,25.08618,8.670914,0.5254247
1.04,1.049771,11.234652,0.36554214
1.06,-13.372073,-9.59571,0.36554214
1.0799999,49.122585,26.296606,0.20565958
1.1,44.315308,-25.138361,0.36554214
1.12,15.471616,-10.717345,0.20565958
1.14,-3.7575107,14.599556,0.045777034
1.16,-18.179356,40.717632,0.045777034
1.18,-18.179356,-29.304434,0.5254247
1.1999999,10.664334,8.831148,-0.4338706
1.22,1.049771,9.311849,-0.114105515
1.24,10.664334,-27.702099,-0.4338706
1.26,1.049771,63.951508,0.045777034
1.28,29.893461,32.22525,0.8451898
1.3,-22.986637,-21.452991,0.36554214
1.3199999,5.857053,-14.883417,0.20565958
1.3399999,44.315308,-11.198046,0.20565958
1.36,-8.564792,15.72119,0.68530726
1.38,-42.215763,32.065014,0.36554214
1.4,-22.986637,-7.993375,0.20565958
1.42,-18.179356,-5.2694044,-0.4338706
1.4399999,34.700745,15.080256,-0.2739881
1.4599999,5.857053,-6.5512733,0.36554214
1.48,-3.7575107,-21.292757,0.36554214
1.5,-42.215763,-7.352441,0.36554214
1.52,-18.179356,47.44744,0.5254247
1.54,5.857053,-16.485752,-0.2739881
1.56,-18.179356,8.190214,0.045777034
1.5799999,73.159,-16.325518,0.8451898
1.5999999,10.664334,8.991381,0.36554214
1.62,1.049771,0.49900287,0.20565958
1.64,-3.7575107,-19.049488,0.045777034
1.66,44.315308,19.406563,0.045777034
1.68,-27.793919,-24.817896,-0.114105515
1.6999999,-8.564792,-9.59571,0.20565958
1.7199999,-3.7575107,-6.0705724,0.045777034
1.74,15.471616,-10.236644,-0.2739881
1.76,20.278896,26.296606,0.20565958
1.78,20.278896,-41.48218,-0.114105515
1.8,29.893461,-11.358279,-0.4338706
1.8199999,-3.7575107,-11.518513,0.36554214
1.8399999,25.08618,-14.08225,-0.114105515
