TIME,IP1,IV1,IV2
0.0,10.664334,10.433483,-0.114105515
0.02,25.08618,18.445162,-0.2739881
0.04,15.471616,-7.352441,-0.2739881
0.06,15.471616,18.925863,0.045777034
0.08,-3.7575107,26.617075,-0.59375316
0.099999994,1.049771,22.931702,0.20565958
0.12,-3.7575107,-3.6670694,0.20565958
0.14,68.35171,-41.802643,-0.4338706
0.16,-3.7575107,10.433483,-0.114105515
0.17999999,25.08618,9.151615,-0.114105515
0.19999999,-47.023045,-39.078674,-0.114105515
0.22,1.049771,-6.8717403,-1.0734009
0.24,-71.05945,-9.435476,-0.4338706
0.26,-47.023045,-34.752373,-0.4338706
0.28,5.857053,-24.17696,-0.7536357
0.29999998,-13.372073,21.810066,0.36554214
0.32,25.08618,-45.64825,-0.59375316
0.34,-13.372073,6.908345,-0.59375316
0.35999998,-27.793919,-13.601548,-0.2739881
0.38,-22.986637,2.261572,-0.4338706
0.39999998,1.049771,-0.14193134,-0.114105515
0.42,-3.7575107,-2.8659017,0.045777034
0.44,-22.986637,-8.794542,-0.59375316
0.45999998,-13.372073,-0.14193134,-0.7536357
0.48,-8.564792,20.047497,-0.59375316
0.5,-47.023045,-48.211983,-1.0734009
0.52,-47.023045,13.477921,-0.114105515
0.53999996,-3.7575107,-23.536026,-0.4338706
0.56,10.664334,-5.589872,-0.59375316
0.58,-13.372073,-9.115009,-0.114105515
0.59999996,29.893461,1.6206378,-0.4338706
0.62,10.664334,0.33876932,-0.2739881
0.64,5.857053,26.136374,-0.4338706
0.65999997,1.049771,61.227535,-0.4338706
0.68,-18.179356,-16.005053,-0.2739881
0.7,10.664334,-3.5068357,-0.2739881
0.71999997,-37.40848,-18.568789,0.20565958
0.74,10.664334,-1.2635663,-0.4338706
0.76,5.857053,23.252169,-0.114105515
0.78,15.471616,10.914185,-0.4338706
0.79999995,-8.564792,-10.236644,-0.114105515
0.82,44.315308,14.759789,-0.2739881
0.84,1.049771,-8.954777,-0.2739881
0.85999995,-27.793919,-9.916177,-0.114105515
0.88,1.049771,34.148052,0.045777034
0.9,-27.793919,-50.935955,0.36554214
0.91999996,-8.564792,-16.165285,-0.59375316
0.94,-27.793919,12.99722,-0.2739881
0.96,39.508022,44.24277,0.045777034
0.97999996,-3.7575107,13.157454,-0.4338706
1.0,-3.7575107,2.4218054,-0.4338706
1.02,25.08618,-59.588562,-0.2739881
1.04,20.278896,-3.1863687,-0.59375316
1.06,-27.793919,-0.14193134,-0.2739881
1.0799999,34.700745,18.445162,0.20565958
1.1,15.471616,-16.325518,-0.114105515
1.12,34.700745,7.3890457,0.20565958
1.14,29.893461,14.920023,-0.4338706
1.16,5.857053,28.860344,-0.2739881
1.18,34.700745,-20.972292,-0.59375316
1.1999999,-8.564792,-24.016727,0.36554214
1.22,92.38812,27.578474,-0.4338706
1.24,25.08618,-9.435476,-0.59375316
1.26,58.737152,-12.159447,-0.114105515
1.28,49.122585,16.041658,0.36554214
1.3,34.700745,-4.948938,0.045777034
1.3199999,-3.7575107,-25.45883,-0.114105515
1.3399999,20.278896,17.163294,0.045777034
1.36,-3.7575107,-9.755944,-0.114105515
1.38,25.08618,0.33876932,0.36554214
1.4,10.664334,-18.729021,-0.2739881
1.42,-22.986637,-1.1033326,0.20565958
1.4399999,15.471616,3.0627398,0.045777034
1.4599999,-3.7575107,-1.4237996,0.20565958
1.48,15.471616,20.367966,-0.2739881
1.5,-8.564792,0.9797035,-0.114105515
1.52,29.893461,2.5820389,-0.2739881
1.54,-3.7575107,-7.0319734,-0.114105515
1.56,-27.793919,24.694271,0.20565958
1.5799999,-3.7575107,-7.352441,-0.2739881
1.5999999,53.92987,-5.429638,-0.7536357
1.62,-47.023045,-12.800381,-0.114105515
1.64,10.664334,-1.2635663,-0.4338706
1.66,-3.7575107,22.451,0.20565958
1.68,-8.564792,-17.447153,-0.4338706
1.6999999,-3.7575107,-34.111435,-1.0734009
1.7199999,-8.564792,16.682592,-0.114105515
1.74,34.700745,48.088375,-0.4338706
1.76,-27.793919,32.545715,0.045777034
1.78,-3.7575107,-6.8717403,-0.2739881
1.8,1.049771,5.145776,-0.114105515
1.8199999,-8.564792,-20.171124,0.045777034
1.8399999,20.278896,-16.165285,-0.114105515
1.86,29.893461,-14.562949,0.20565958
1.88,34.700745,-29.624899,0.20565958
1.9,1.049771,27.898943,0.5254247
1.92,-18.179356,57.54216,0.045777034
1.9399999,-32.6012,13.798388,-0.114105515
1.9599999,1.049771,28.860344,0.045777034
1.9799999,-22.986637,29.821747,-0.114105515
2.0,10.664334,28.379642,-0.4338706
2.02,-47.023045,1.4604042,0.36554214
2.04,20.278896,54.978424,0.36554214
2.06,5.857053,21.0089,0.5254247
2.08,20.278896,29.501278,-0.2739881
2.1,34.700745,21.9703,0.045777034
2.12,-95.09586,38.634594,-0.4338706
2.1399999,5.857053,25.174973,-0.2739881
2.1599998,-13.372073,23.893103,0.045777034
2.18,-3.7575107,16.362125,-0.2739881
2.2,10.664334,8.831148,-0.114105515
2.22,-18.179356,21.4896,-0.4338706
2.24,15.471616,0.6592364,-0.2739881
2.26,-22.986637,9.792548,-0.114105515
2.28,-13.372073,8.350447,0.20565958
2.3,1.049771,-31.547703,0.20565958
2.32,-32.6012,-2.2249672,0.045777034
2.34,10.664334,-11.518513,-0.4338706
2.36,-3.7575107,18.284927,-1.0734009
2.3799999,-32.6012,5.3060093,-0.4338706
2.3999999,-56.637608,18.925863,0.20565958
2.4199998,-3.7575107,19.406563,0.20565958
2.44,15.471616,-29.624899,-0.114105515
2.46,-47.023045,-11.518513,-0.2739881
2.48,39.508022,-3.3466022,-0.59375316
2.5,1.049771,28.21941,-0.2739881
2.52,34.700745,-1.7442669,0.045777034
2.54,-22.986637,-18.088087,-0.4338706
2.56,-47.023045,-0.7828655,-0.2739881
2.58,68.35171,12.196053,0.045777034
2.6,-13.372073,12.196053,0.045777034
2.62,15.471616,29.341045,0.045777034
2.6399999,20.278896,3.8639073,-0.2739881
2.6599998,-22.986637,-1.1033326,0.045777034
2.6799998,1.049771,-11.518513,-0.114105515
2.7,44.315308,-5.7501054,0.045777034
2.72,-71.05945,-7.192207,-0.2739881
2.74,29.893461,-14.562949,-0.2739881
2.76,1.049771,22.130533,-0.114105515
2.78,-13.372073,-71.125374,0.5254247
2.8,-37.40848,-11.358279,-0.114105515
2.82,-8.564792,-10.717345,-0.2739881
