TIME,IP1,IV1,IV2
0.0,34.700745,1.139937,-0.114105515
0.02,10.664334,0.018302217,0.36554214
0.04,-18.179356,-0.7828655,0.20565958
0.06,20.278896,0.33876932,0.20565958
0.08,-42.215763,-0.9430991,0.5254247
0.099999994,20.278896,0.33876932,0.5254247
0.12,-47.023045,-1.5840333,0.68530726
0.14,1.049771,0.33876932,0.20565958
0.16,-13.372073,0.17853576,0.36554214
0.17999999,-66.25217,-0.9430991,0.36554214
0.19999999,34.700745,0.6592364,0.5254247
0.22,-27.793919,-0.62263197,0.36554214
0.24,-27.793919,-0.46239844,0.36554214
0.26,63.54443,2.902506,0.5254247
0.28,-8.564792,-0.14193134,0.5254247
0.29999998,-47.023045,-1.1033326,0.68530726
0.32,-32.6012,-1.7442669,0.045777034
0.34,-47.023045,-0.62263197,0.68530726
0.35999998,10.664334,0.17853576,0.20565958
0.38,10.664334,0.17853576,0.68530726
0.39999998,15.471616,0.49900287,0.045777034
0.42,1.049771,0.17853576,0.045777034
0.44,-8.564792,-0.14193134,0.045777034
0.45999998,-71.05945,-1.7442669,0.36554214
0.48,15.471616,0.49900287,0.20565958
0.5,-32.6012,-0.9430991,0.5254247
0.52,-37.40848,-0.62263197,0.5254247
0.53999996,5.857053,0.9797035,0.5254247
0.56,5.857053,0.33876932,0.20565958
0.58,135.65366,5.145776,0.5254247
0.59999996,-13.372073,-0.30216488,0.20565958
0.62,5.857053,0.6592364,0.045777034
0.64,10.664334,0.6592364,-0.2739881
0.65999997,29.893461,0.81947,-0.114105515
0.68,29.893461,0.81947,-0.114105515
0.7,-27.793919,-0.7828655,-0.114105515
0.71999997,44.315308,1.7808713,0.20565958
0.74,-22.986637,0.6592364,0.20565958
0.76,44.315308,0.81947,0.36554214
0.78,-13.372073,-0.30216488,0.5254247
0.79999995,-47.023045,-0.14193134,0.045777034
0.82,-32.6012,-0.9430991,-0.114105515
0.84,5.857053,0.33876932,0.20565958
0.85999995,29.893461,1.3001705,-0.114105515
0.88,5.857053,0.17853576,0.045777034
0.9,-8.564792,0.33876932,-0.114105515
0.91999996,-51.830326,-1.1033326,0.5254247
0.94,25.08618,0.81947,-0.114105515
0.96,-42.215763,-0.62263197,-0.114105515
0.97999996,15.471616,1.139937,0.045777034
1.0,-128.74683,-2.385201,-0.2739881
1.02,-32.6012,-0.30216488,0.045777034
1.04,-22.986637,-0.7828655,0.045777034
1.06,-47.023045,-1.2635663,0.20565958
1.0799999,159.69006,3.7036738,0.045777034
1.1,-42.215763,-1.1033326,-0.2739881
1.12,29.893461,1.3001705,-0.114105515
1.14,-42.215763,-0.9430991,-0.4338706
1.16,15.471616,0.17853576,0.20565958
1.18,-32.6012,-0.14193134,-0.114105515
1.1999999,-27.793919,-0.62263197,0.045777034
1.22,-13.372073,-0.14193134,0.045777034
1.24,5.857053,1.7808713,0.5254247
1.26,10.664334,0.33876932,0.20565958
1.28,10.664334,0.018302217,-0.114105515
1.3,29.893461,0.81947,0.20565958
1.3199999,-66.25217,-1.4237996,0.045777034
1.3399999,-13.372073,-0.30216488,-0.4338706
1.36,29.893461,1.4604042,0.20565958
1.38,15.471616,0.9797035,-0.114105515
1.4,-8.564792,-0.7828655,-0.2739881
1.42,1.049771,0.49900287,0.045777034
1.4399999,-27.793919,-0.7828655,-0.114105515
1.4599999,25.08618,1.139937,0.045777034
1.48,15.471616,0.9797035,0.20565958
1.5,-109.5177,-1.1033326,0.045777034
1.52,34.700745,1.139937,0.20565958
1.54,1.049771,0.17853576,0.20565958
1.56,25.08618,1.9411048,0.045777034
1.5799999,130.84637,2.902506,0.20565958
1.5999999,10.664334,0.9797035,0.045777034
1.62,-37.40848,-1.7442669,0.20565958
1.64,20.278896,0.49900287,0.20565958
1.66,-8.564792,-1.1033326,0.20565958
1.68,-18.179356,-0.46239844,0.20565958
1.6999999,49.122585,1.9411048,0.20565958
1.7199999,-27.793919,-0.46239844,0.20565958
1.74,-47.023045,0.81947,0.8451898
1.76,1.049771,-0.14193134,0.20565958
1.78,15.471616,-0.30216488,-0.2739881
1.8,-27.793919,-0.30216488,0.20565958
1.8199999,-22.986637,-0.30216488,0.045777034
1.8399999,44.315308,0.33876932,0.20565958
1.86,5.857053,0.6592364,0.36554214
1.88,-8.564792,-0.62263197,0.36554214
1.9,10.664334,-0.14193134,-0.114105515
1.92,5.857053,1.139937,0.5254247
